title,Pathomedicine Exam 1 (Fall 2021),patho,exam1
question,option_a,option_b,option_c,option_d,option_e,correct,image
"Chose the correct answer based on the following statements: Statement 1: Free radicals always act in a destructive nature and are of no benefit to a cell, Statement 2: Free radicals all form cross linkage of proteins, increasing enzymatic activity",Statement 1 is true and statement 2 is false,Statement 1 is false and statement 2 is true,Both statements are true,Both statements are false,,D,
Which of the following conditions is caused by misfolded proteins?,Cystic fibrosis,Tay-sachs disease,Alzheimer disease,Creutzfeldt-Jacob disease,All of the above,E,
Which of the following is released by cytotoxic T cells to activate caspases?,Granzyme,Fas ligand,BCL-2,P53,CD8,A,
Which of the following is involved in white blood cell movement to a site of injury?,Decreased viscosity of peripheral blood,Decrease in speed of blood flow,Red blood cells move towards the periphery of the vessel,White blood cells pile up in the center of the vessel,Vasculature becomes less permeable,B,
An increase in hydrostatic pressure caused by low protein content results in which of the following?,Transudate,Exudate,Osmosis,None of the above,All of the above,A,
Which of the following mediators is involved in transmigration?,PECAM-1/CD31,TNF-alpha,IL-1,LFA-1,,A,
Where is the major source of complement activation?,Plasma,Mitochondria,Cell membrane,Nucleus,,A,
Where is arachidonic acid derived?,Plasma,Mitochondria,Cell membrane,Nucleus,,C,
"Choose the correct answer based on the following statements: Statement 1: Inhibition of cyclooxygenase will result in inhibition of thromboxane A2, Statement 2: Inhibition of thromboxane A2 will result in vasodilation",Statement 1 is true and statement 2 is false,Statement 1 is false and statement 2 is true,Both statements are true,Both statements are false,,A,
Which of the following is an anti-inflammatory mediator?,TGF-beta,IL-1,TNF-alpha,C3,,A,
What tissue gives rise to macrophage precursors?,Thymus,Bone marrow,Spleen,Liver,Lymph node,B,
A granuloma is composed of what type of cell aggregates?,Macrophages,Neutrophils,Helper T-Cells,Cytotoxic T-Cells,,A,
"Chose the correct answer based on the following statements: Statement 1: NSAIDs can be used to treat pain, Statement 2: Corticosteroids can be used to treat pain",Statement 1 is true and statement 2 is false,Statement 1 is false and statement 2 is true,Both statements are true,Both statements are false,,C,
Which of the following cells is most proliferative?,Glandular cells,Endothelial cells,Neurons,Cardiac Muscle,Skeletal muscle,A,
Where are most growth factors stored?,Extracellular matrix,Nucleus,Cell membrane,Mitochondria,,A,
Which of the following glycoproteins attaches the basement membrane to the extracellular matrix?,Laminin,Fibronectin,Elastin,Integrin,,A,
Which of the following stimulates collagen production?,TGF-Beta,PDGF,VEG-F,MMP,,A,
Which of the following can limit tissue repair?,Infection,Nutrition,Smoking,Sequestra,All of the above,E,
"Chose the correct answer based on the following statements: Statement 1: Macrophages are the first inflammatory cells to arrive to a wound when healing by first intention, Statement 2: Adnexal structures are permanently lost after wound healing by first intention is complete",Statement 1 is true and statement 2 is false,Statement 1 is false and statement 2 is true,Both statements are true,Both statements are false,,B,
"Chose the correct answer based on the following statements: Statement 1: Calculus is the direct cause of periodontal bone loss, Statement 2: Caries directly relates to tooth mobility",Statement 1 is true and statement 2 is false,Statement 1 is false and statement 2 is true,Both statements are true,Both statements are false,,D,
What is the maximum depth of a residual periodontal pocket that will successfully respond to instrumentation (scaling and root planning),3 mm,5 mm,7 mm,9 mm,,B,
Which of the following is true of pulpal nerve c fibers?,Located within the deep pulp,Related to sharp pain,Myelinated,Fast conduction velocity,None of the above,A,
True or False: A tooth with reversible pulpitis will return to health if the injurious stimulus is removed,True,False,,,,A,
"Chose the correct answer based on the following statements: Statement 1: A necrotic tooth will respond to cold stimuli, Statement 2: A necrotic tooth may respond to palpation",Statement 1 is true and statement 2 is false,Statement 1 is false and statement 2 is true,Both statements are true,Both statements are false,,B,
Which of the following is a histopathological diagnoses may be responsible for a periapical radiolucency?,Periapical scar,Periapical granuloma,Periapical cyst,All of the above,,D,
A sessile swelling of the alveolar mucosa in the context of a periapical abscess is which of the following:,Parulis,Fistula,Cutaneous sinus,Cellulitis,,A,
A potentially dangerous condition resulting from children or adults taking aspirin during a febrile illness is known as:,Reyes syndrome,Chediak Higashi,Cystic fibrosis,Anti-lipotrypsin type 1,Yancoskie-Roth syndrome,A,
