title,Pathomedicine Exam 5 (Fall 2022),patho,exam5
question,option_a,option_b,option_c,option_d,option_e,correct,image
Choose the correct answer based on the following statements: Statement 1: Women are more likely to be diagnosed with Grave's disease Statement 2: Graves disease leads to hypothyroidism,Both statements are true,Both statements are false,"The first statement is true, the second is false","The first statement is false, the second is true",,C,
Choose the correct answer based on the following statements: Statement 1: Serum TSH is increased in primary hyperthyroidism Statement 2: Serum TSH is decreased in secondary hyperthyroidism,Both statements are true,Both statements are false,"The first statement is true, the second is false","The first statement is false, the second is true",,B,
Which of the following symptoms would you observe in a patient with hyperthyroidism:,Sweating,Irritability,Tachycardia,Flushed skin,All of the options,E,
The pulse oximeter:,Indicates how well oxygen is traveling to the extremities,It directly measures oxygen saturation in the blood,It uses UV light,"Is a complicated device to use, so it is rarely used",,A,
What could be a possible error in using the automatic blood pressure device?,The cuff was not positioned at heart level,The stethoscope was not placed over the brachial artery,The valve on the bulb was released too rapidly,The bladder was not inflated as much as possible,,A,
Which of the following are Korotkoff sounds?,The first clear tapping sounds that gradually increase in intensity,"Brief period of softer, longer swishing sounds",Distinct abrupt muffling of sounds,All of the answer choices,,D,
Choose the correct answer based on the following statements: Statement 1: The pressure when the heart relaxes is the systolic pressure. Statement 2: The pressure created when the heart beats is the diastolic pressure.,Both statements are true.,Both statements are false.,The first statement is true; the second is false.,The first statement is false; the second is true.,,B,
"Blood pressure increases when the larger blood vessels ___________ and the smaller vessels ____________, causing the heart to pump the same volume of blood through vessels with smaller internal diameter.","lose elasticity, constrict","constrict, lose elasticity","contract, dilate","dilate, contract",,A,
"Correct cuff placement and arm position includes all of the following, EXCEPT:",Lower edge of the cuff should be 1-2 inches above the antecubital fossa.,Arm is held horizontal with the antecubital fossa at the mid-sternum level.,Antecubital fossa should be at the level of the patient's heart.,"Arm is held in a vertical position, and antecubital fossa is at the mid-sternum level.",,D,
The most commonly used pulse point for a dental assessment is over the ______ artery in the ______.,"brachial, upper arm","radial, wrist","ulnar, lower arm","carotid, neck","femoral, thigh",B,
Normal adult heart rate is between _____ and _____ beats per minute.,"50, 72","60, 100","75, 150","80, 175","60, 120",B,
