title,TMD & Orofacial Pain Final Exam (Spring 2019),tmd,final
question,option_a,option_b,option_c,option_d,option_e,correct,image
"Case #2 (Questions 11-16 pertain to case #2) A 55 year old female presents to your office with a chief complaint of severe pain associated with the lower right second bicuspid tooth.  She reports that she has had pain on the right posterior mandibular region for two years.  Over the past two years she has been treated by multiple dentists and has undergone the following procedures:  Endodontic therapy on #31 twice, extraction of # 31, endodontic therapy #30, apicoectomy #30, extraction #30.  After each procedure the pain has returned and now has reached a high level, significantly impairing the quality of her life.   Her panoramic radiograph of the mandibular right can be seen below: The patient points directly to the mandibular right second bicuspid tooth and she begs you to extract #29.  The clinical examination reveals the neck and oral soft tissues to appear normal.  There is no evidence of swelling or infection.  Teeth #’s 27, 28, 29 and 32 are equally tender to percussion.  Light palpation of the right posterior buccal alveolus makes the pain worse.  You pulp test # 29 which appears vital, in spite of a deep restoration which had been placed 18 years ago.  Cranial nerve examination reveals a mild paresthesia of the right lower lip and chin. Question: Which one of the following should be THE LEAST LIKELY when formulating your differential diagnosis?",Trigeminal neuralgia,Pulpitis #29,Atypical facial neuralgia,Neoplasia,,B,images/tmd-final-spring-2019/fig11.jpeg
(Case #2 attached) You realize that you are unsure of the diagnosis and decide that you need to refer the patient to other specialists for further evaluation and work up.  Which one of the following is NOT appropriate?,Referral to an oral &maxillofacial radiologist for a cone beam CT,Referral to a neurologist,Referral to an oral &maxillofacial surgeon with expertise in orofacial pain,Referral to an oral &maxillofacial surgeon for extraction of tooth #29.,,D,images/tmd-final-spring-2019/fig12.jpeg
(Case #2 attached) The patient does not follow your recommendations and decides to get an opinion from another dentist.  The dentist decides that the pain is coming from tooth #29 and performs endodontic therapy on #29.  The pain persisted and she was informed by the dentist that she had “cracked tooth syndrome” and performed extraction of tooth #29.  The patient returns to your office 4 weeks later with increased pain. Statement #1:  The most likely reason for the increased pain is a localized alveolitis (dry socket) Statement #2:  You should treat the patient with a 4 week course of pain medications and then re-evaluate the patient,"Statement #1 is correct, statement #2 is correct","Statement #1 is correct, statement #2 is not correct","Statement #1 is not correct, statement #2 is correct","Statement #1 is not correct, statement #2 is not correct",,D,images/tmd-final-spring-2019/fig13.jpeg
(Case #2 attached) The patient is evaluated by a neurologist who makes a tentative diagnosis of trigeminal neuralgia and places the patient on Tegretol (Carbamazepine).  The patient informs you that she is feeling much better and thanks you for your care.  What is the most important next step in the patient’s care?,An MRI of the brain must be ordered to determine if there is a tumor impinging on the trigeminal nerve,Ensure that the patient returns for regular dental examinations and preventive care,Provide prosthetic restoration of the mandibular right posterior with a removable prosthesis,Perform dental implant surgery and prosthetic restoration of the mandibular dentition,,A,images/tmd-final-spring-2019/fig14.jpeg
"(Case #2 attached) The patient continues treatment with the neurologist, the pain resolves and she then moves to another state.  She returns to New York 3 years later and is seen in your office.  She now indicates that the pain returned 2 months ago even though she has remained on the Tegretol.  The pain is severe and worse than it had ever been.  Your examination reveals right V3 paresthesia, painful limitation of mandibular opening with severe deviation of the midline to the right, and paralysis of the muscles of facial expression involving all branches of the facial nerve (temporal, zygomatic, buccal, mandibular and cervical branches).  What is the most likely diagnosis?",Recurrent trigeminal neuralgia of unknown etiology,Acoustic neuroma involving the right temporal lobe of the brain,Adenocarcinoma of the tail of the right parotid gland,Atypical facial neuralgia,,C,images/tmd-final-spring-2019/fig15.jpeg
"(Case #2 attached) Another patient (AP) comes to you for evaluation and has a complex history with examination findings that are virtually the same as the patient described in case #2.  The single major difference is that when you perform the cranial nerve examination on AP, you notice that there is paralysis of the muscles of the middle and lower right face innervated by the right zygomatic, buccal, mandibular and cervical branches of the facial nerve.  However, the patient can raise her eyebrows and wrinkle her forehead bilaterally, indicating relatively normal function of the muscles innervated by the temporal branches of the facial nerve. Statement #1:  Patient AP, with paralysis of only the muscles of the middle and lower half of the right face is MORE LIKELY to have a brain tumor than the patient with full paralysis of one half of the face. Statement #2:  An MRI and/or CT scan of the head, neck and brain are indicated for patients with cranial nerve deficits as described in both of the aforementioned patients (Case #2 and Patient AP).","Statement #1 is correct, statement #2 is correct","Statement #1 is correct, statement #2 is not correct","Statement #1 is not correct, statement #2 is correct","Statement #1 is not correct, statement #2 is not correct",,A,images/tmd-final-spring-2019/fig16.jpeg
"Case #3 (Questions 17 and 18 pertain to case #3.) A 50 year old man comes to you because his snoring is disturbing his wife and she cannot sleep. He sleeps in another bedroom. He asks you to make him a sleep appliance to stop the snoring. On the medical history form he lists no medications and no medical problems. He tells you that he is in good health. He appears to be overweight by about 40 pounds. You ask   questions regarding his medical history and learn that he has hypertension and was prescribed medication, but he does not take it, so he did not list it on the medical form. He tells you that he is a bus driver. He is going on vacation with his wife and they will be sleeping in the same room. His snoring can potentially ruin the whole trip. He asks for your help to make a sleep appliance as soon as possible. You suspect that his snoring is a sign of sleep apnea. Question: Of the following what is the least appropriate choice?",Make an oral appliance to control his snoring as requested.,Suggest that his wife use earplugs.,Ask if he is sleepy during the day.,Ask if his wife has ever witnessed him stop breathing while sleeping.,,A,
(Case #3 attached) What is the most appropriate response?,Make an oral appliance to stop the snoring and help him enjoy his vacation.,Suggest he lose weight.,Suggest that he sleep on his side instead of his back.,Explain your concern and refer him to a sleep medicine specialist for a polysomnogram to determine if he has sleep apnea.,,D,images/tmd-final-spring-2019/fig18.jpeg
"Case #4 (Questions 19-21 pertain to case #4) Ms. Jones is a 30-year woman with no significant medical history. She describes her problem as follows: Her jaw was making a clicking noise on the right side for many years. It was annoying but not painful.  Three weeks ago, the clicking stopped coincident with an inability to fully open her mouth and pain on the right side of her face. She said that chewing food was difficult and she felt her bite was “off”. Question: Based on this brief description what is the most likely explanation for these signs &symptoms:",Osteoarthritis of the right temporomandibular joint,A muscle spasm,Dislocation of the condyle involving the right temporomandibular joint,A disc displacement of the right temporomandibular joint,,D,
"(Case #4 attached) You examine Ms. Jones and find the following: Pain in the right TMJ with palpation, pain in the right masseter muscle. Range of jaw movement is limited to 23 mm maximum opening. Lateral movement is 3mm to the left and 7 mm to the right. Auscultation of the TM joints does not reveal any noise. Question: What imaging would you order to identify the problem?",Cone Beam CT,An MRI,A panoramic x-ray,A bone density scan,,B,images/tmd-final-spring-2019/fig20.jpeg
(Case #4 attached) After you establish your diagnosis you recommend an initial treatment program to Ms. Jones. That treatment program may include all of the following EXCEPT:,Adherence to a soft food diet.,Jaw exercise.,Occlusal adjustment to improve the bite.,A biteplate to wear at night.,,C,images/tmd-final-spring-2019/fig21.jpeg
"Case #5 (Questions 22 –24 pertain to case #5) Ms. Brown is a 36 year-old woman. She wakes up with a headache on the right side of her head every morning. The problem has been present for the past year.  In reviewing her history, she tells you that she moved to New York a year ago when she started a new job.  She acknowledges that the move has been difficult, and she is not sure she made the right decision. She feels stressed at times. When you examine her, you notice that her front teeth have evidence of severe wear facets.  Palpation of the head and neck reveals tenderness in the right temporalis muscle. All other aspects of the exam are within normal limits. Question: What do you suspect is the cause of her headache?",Depression,Bruxing aggravated by stress,Fibromyalgia,Migraine condition caused by vascular changes,,B,
(Case #5 attached) What treatment would you recommend?,Stress reduction program,A bite plate to wear at night,Jaw exercise to relax the masticatory muscles,All of the above,,D,images/tmd-final-spring-2019/fig23.jpeg
"(Case #5 attached) The same patient returns to your office 10 years later. She tells you that the headache is gone and that the treatment you recommended worked well.  She now reports that her speech is off, and she cannot pronounce words properly. She sews for a hobby and can no longer bite thread with her front teeth. You examine her and notice that the front teeth with the wear facets are no longer in occlusion. She cannot bring her front teeth together. Question: What is the most likely explanation for this change in occlusion?",Development of rheumatoid arthritis of the TMJ’s,An effusion in the TM joint,Osteochondroma of the TM joint,A muscle spasm,,A,images/tmd-final-spring-2019/fig24.jpeg
"Case #6 (Questions 25 - 27 pertain to case #6) A 45 year old male patient seeks your advice.  He had root canal treatment, by another dentist, of tooth #30, lower right first molar.  The patient reported that it was difficult to get good anesthesia and the dentist had to inject four separate times. According to the patient, “A couple of days later” he started to have trouble opening his mouth and chewing food was difficult. About 5 days later his jaw on the right side started to become numb and swollen.  Six weeks after the root canal treatment visit he presented at your office for examination.  The clinical findings are: a. Range of motion is reduced to 28 mm, with deviation to the right side. b. Diminished sensation “partial numbness” on the right side of the mandible, buccal and lingual. c. Pronounced swelling on the right side of the face. d. Pain produced when trying to open fully. e. The root canal tooth, #30, looks good on x-ray and was not percussion sensitive. f. All other aspects of the exam are normal Question: There are many explanations for limited opening after a dental visit. The most likely cause of the problem in this case is:",Disc displacement during the dental procedure.,Activation of an underlying osteoarthritic TM joint,A fascial space infection related to the multiple injections.,A simple muscle spasm related to opening too wide during the dental visit.,,C,
(Case #6 attached) To further diagnose this problem what would you do:,Order a panel of blood tests to rule out autoimmune disease.,Order a CT scan or MRI to identify if there is a collection of fluid from an infection.,Order an MRI to rule out osteoarthritis.,Refer to neurologist regarding the “numbness”.,,B,images/tmd-final-spring-2019/fig26.jpeg
(Case #6 attached) The patient blames the dentist who did the root canal and is very upset. The patient did not go back to the dentist and the dentist is unaware of the current situation. Which one of the following would be the LEAST PROFESSIONAL advice you would give to the patient?,Suggest that the patient contact the dentist to let her/him know what is happening.,Tell the patient that this wouldn’t happen if he was under your care & recommend to the patient that he seek consultation with a malpractice attorney,"Explain that although not common, this is a known complication from dental injections.","With permission from the patient, offer to call the dentist to discuss the situation.",,B,images/tmd-final-spring-2019/fig27.jpeg
"Stand-alone question. Does not pertain to previous cases. A patient that you successfully treated for snoring 4 years ago returns and reports that the appliance is no longer working, the snoring has returned. The following may explain this finding except:",The appliance is broken and does not fit,The patient has recently gained 30 pounds,The patient has significant stress,The patient has increased her alcohol consumption,,C,
Stand-alone question. Does not pertain to any of the previous cases. There are many different oral appliances used to treat sleep apnea. While different they all have one feature that is the same. Which of the following is common to all sleep appliances?,They all have a screw mechanism for adjustability,They all have elastic elements.,They all advance the mandible forward.,They all depress the tongue to open the airway.,,C,
Stand-alone question. Does not pertain to any of the previous cases. There are numerous potential complications from using an oral appliance for sleep apnea. All of the following are potential complications except:,A change in the bite.,Irritation to the temporomandibular joint.,Masticatory muscle pain.,A decrease in hearing,,D,
